Census Tract,California County,ZIP,CES 4.0 Score,CES 4.0 Percentile
6111002102,Ventura,93001,22.68,43.67
6111003612,Ventura,93035,22.68,43.66
6065040814,Riverside,92879,22.68,43.65
6037651001,Los Angeles,90501,22.67,43.63
6037574400,Los Angeles,90815,22.67,43.62
6037113232,Los Angeles,91304,22.66,43.61
6007000202,Butte,95973,22.66,43.6
6085503504,Santa Clara,95122,22.65,43.58
6109005201,Tuolumne,95327,22.64,43.57
6037191902,Los Angeles,90038,22.62,43.56
6037108202,Los Angeles,91326,22.62,43.55
6059099602,Orange,92683,22.62,43.53
6037408704,Los Angeles,91748,22.62,43.52
6037408628,Los Angeles,91745,22.62,43.51
6073008503,San Diego,92117,22.6,43.49
6071002023,San Bernardino,91701,22.6,43.48
6071010024,San Bernardino,92345,22.6,43.47
6111006500,Ventura,91360,22.6,43.46
6065048901,Riverside,92551,22.6,43.44
6065044602,Riverside,92262,22.57,43.43
6069000701,San Benito,95023,22.56,43.42
6073020017,San Diego,92081,22.55,43.41
6071009906,San Bernardino,92392,22.54,43.39
6037650605,Los Angeles,90503,22.54,43.38
6037109700,Los Angeles,91344,22.54,43.37
6019004210,Fresno,93722,22.54,43.36
6071011002,San Bernardino,92407,22.54,43.34
6077005207,San Joaquin,95377,22.53,43.33
6037910605,Los Angeles,93550,22.53,43.32
6037143300,Los Angeles,91602,22.53,43.31
6071010016,San Bernardino,92345,22.53,43.29
6037571000,Los Angeles,90713,22.51,43.28
6059021814,Orange,92821,22.51,43.27
6037216402,Los Angeles,90035,22.51,43.26
6059110116,Orange,90623,22.5,43.24
6055200202,Napa,94559,22.5,43.23
6037650004,Los Angeles,90504,22.47,43.22
6099000912,Stanislaus,95355,22.46,43.2
6085503507,Santa Clara,95122,22.45,43.19
6073019404,San Diego,92083,22.45,43.18
6073016401,San Diego,92021,22.45,43.17
6037276100,Los Angeles,90045,22.44,43.15
6077005403,San Joaquin,95376,22.44,43.14
6073019207,San Diego,92084,22.44,43.13
6001433500,Alameda,94579,22.43,43.12
6037920042,Los Angeles,91321,22.42,43.1
6111008900,Ventura,93033,22.42,43.09
6071007904,San Bernardino,92346,22.41,43.08
6107001704,Tulare,93292,22.41,43.07
6113011300,Yolo,95694,22.41,43.05
6099003606,Stanislaus,95382,22.4,43.04
6037503701,Los Angeles,90604,22.4,43.03
6073018518,San Diego,92056,22.4,43.02
6077004704,San Joaquin,95240,22.39,43
6037576602,Los Angeles,90802,22.36,42.99
6083001604,Santa Barbara,93013,22.36,42.98
6085503508,Santa Clara,95127,22.36,42.97
6061020401,Placer,95603,22.36,42.95
6071008301,San Bernardino,92373,22.35,42.94
6095251702,Solano,94590,22.35,42.93
6029000909,Kern,93306,22.35,42.91
6065042745,Riverside,92567,22.35,42.9
6095252102,Solano,94510,22.35,42.89
6065045224,Riverside,92201,22.33,42.88
6059099230,Orange,92708,22.33,42.86
6065046403,Riverside,92530,22.33,42.85
6045010900,Mendocino,95470,22.33,42.84
6071010804,San Bernardino,92407,22.32,42.83
6037183104,Los Angeles,90042,22.32,42.81
6081605100,San Mateo,94010,22.32,42.8
6097151401,Sonoma,95404,22.32,42.79
6001423400,Alameda,94703,22.31,42.78
6001435602,Alameda,94541,22.31,42.76
6037461100,Los Angeles,91001,22.31,42.75
6031000602,Kings,93230,22.29,42.74
6037920029,Los Angeles,91351,22.29,42.73
6083001800,Santa Barbara,32,22.28,42.71
6071008500,San Bernardino,92373,22.28,42.7
6083002006,Santa Barbara,93454,22.28,42.69
6085504001,Santa Clara,95127,22.27,42.68
6037274100,Los Angeles,90292,22.26,42.66
6037460401,Los Angeles,91011,22.25,42.65
6065044926,Riverside,92234,22.24,42.64
6037570901,Los Angeles,90713,22.24,42.62
6067009321,Sacramento,95828,22.22,42.61
6075016802,San Francisco,94102,22.22,42.6
6059075901,Orange,92866,22.22,42.59
6085504806,Santa Clara,94089,22.21,42.57
6059063903,Orange,92626,22.2,42.56
6037301400,Los Angeles,91201,22.19,42.55
6059042313,Orange,92629,22.19,42.54
6081600402,San Mateo,94014,22.19,42.52
6037401303,Los Angeles,91773,22.19,42.51
6105000102,Trinity,96052,22.18,42.5
6085504413,Santa Clara,95035,22.18,42.49
6037571102,Los Angeles,90713,22.17,42.47
6095250200,Solano,94591,22.16,42.46
6079011101,San Luis Obispo,93401,22.16,42.45
6083002707,Santa Barbara,93436,22.16,42.44
6061021401,Placer,95648,22.15,42.42
6115040700,Yuba,95961,22.13,42.41
6037503301,Los Angeles,90603,22.11,42.4
6037277100,Los Angeles,90045,22.11,42.39
6023001200,Humboldt,95550,22.1,42.37
6059099906,Orange,92683,22.09,42.36
6059099605,Orange,92647,22.08,42.35
6037650800,Los Angeles,90503,22.08,42.33
6073019205,San Diego,92084,22.08,42.32
6059099508,Orange,92649,22.08,42.31
6095253204,Solano,95688,22.08,42.3
6037214700,Los Angeles,90048,22.07,42.28
6073003114,San Diego,92114,22.07,42.27
6037401902,Los Angeles,91711,22.07,42.26
6085512032,Santa Clara,95119,22.06,42.25
6067003300,Sacramento,95822,22.06,42.23
6071010018,San Bernardino,92345,22.05,42.22
6071009118,San Bernardino,92392,22.03,42.21
6075026001,San Francisco,94112,22.03,42.2
6083003102,Santa Barbara,93436,22.01,42.18
6037108101,Los Angeles,91326,22.01,42.17
6037609900,Los Angeles,90732,22,42.16
6085504700,Santa Clara,94035,22,42.15
6115041000,Yuba,95901,21.99,42.13
6037403405,Los Angeles,91789,21.98,42.12
6067008909,Sacramento,95670,21.98,42.11
6001405200,Alameda,94606,21.97,42.1
6017031000,El Dorado,95667,21.97,42.08
6037267404,Los Angeles,90025,21.96,42.07
6077005125,San Joaquin,95336,21.96,42.06
6037570002,Los Angeles,90712,21.96,42.04
6067007801,Sacramento,95608,21.95,42.03
6065044404,Riverside,92549,21.95,42.02
6059042108,Orange,92672,21.95,42.01
6073003107,San Diego,92114,21.95,41.99
6065043291,Riverside,92563,21.92,41.98
6067004010,Sacramento,95831,21.89,41.97
6037554516,Los Angeles,90703,21.87,41.96
6013359102,Contra Costa,94564,21.87,41.94
6037651102,Los Angeles,90505,21.86,41.93
6073016503,San Diego,92021,21.86,41.92
6037800328,Los Angeles,91301,21.85,41.91
6037215102,Los Angeles,90036,21.85,41.89
6067008129,Sacramento,95621,21.85,41.88
6071009114,San Bernardino,92301,21.85,41.87
6073003211,San Diego,92139,21.85,41.86
6073019805,San Diego,92056,21.85,41.84
6037403321,Los Angeles,91765,21.83,41.83
6073020309,San Diego,92026,21.82,41.82
6075031302,San Francisco,94132,21.82,41.81
6023000200,Humboldt,95501,21.82,41.79
6067009107,Sacramento,95827,21.8,41.78
6073009000,San Diego,92111,21.79,41.77
6081600900,San Mateo,94015,21.79,41.75
6071007404,San Bernardino,92346,21.79,41.74
6085509202,Santa Clara,94043,21.77,41.73
6111002800,Ventura,93001,21.77,41.72
6037480011,Los Angeles,91775,21.77,41.7
6065043008,Riverside,92530,21.77,41.69
6001409700,Alameda,94605,21.77,41.68
6085504311,Santa Clara,95131,21.76,41.67
6037271300,Los Angeles,90064,21.76,41.65
6021010200,Glenn,95963,21.75,41.64
6037651402,Los Angeles,90505,21.74,41.63
6001442800,Alameda,94538,21.73,41.62
6023011100,Humboldt,95565,21.73,41.6
6037400900,Los Angeles,91741,21.72,41.59
6059062610,Orange,92660,21.72,41.58
6071002015,San Bernardino,91701,21.72,41.57
6065042623,Riverside,92571,21.71,41.55
6067008113,Sacramento,95621,21.7,41.54
6071002025,San Bernardino,91701,21.69,41.53
6075010100,San Francisco,94133,21.69,41.52
6001405301,Alameda,94606,21.69,41.5
6001420500,Alameda,94706,21.69,41.49
6001432100,Alameda,94577,21.68,41.48
6089011500,Shasta,96002,21.68,41.46
6067007416,Sacramento,95842,21.67,41.45
6107000100,Tulare,93271,21.67,41.44
6037189702,Los Angeles,90068,21.66,41.43
6085504323,Santa Clara,95131,21.66,41.41
6037264301,Los Angeles,90049,21.66,41.4
6073020209,San Diego,92027,21.66,41.39
6037554518,Los Angeles,90703,21.65,41.38
6113010302,Yolo,95691,21.65,41.36
6037910206,Los Angeles,93551,21.64,41.35
6085512311,Santa Clara,95037,21.63,41.34
6113010602,Yolo,95616,21.62,41.33
6059021915,Orange,92807,21.61,41.31
6059001704,Orange,92833,21.6,41.3
6089010300,Shasta,96002,21.6,41.29
6115040800,Yuba,95692,21.59,41.28
6073015404,San Diego,92020,21.58,41.26
6065040613,Riverside,92880,21.57,41.25
6037460301,Los Angeles,91001,21.57,41.24
6073008509,San Diego,92111,21.57,41.23
6071008402,San Bernardino,92374,21.56,41.21
6079010016,San Luis Obispo,93446,21.56,41.2
6067009504,Sacramento,95632,21.54,41.19
6065044505,Riverside,92276,21.54,41.17
6095250502,Solano,94591,21.53,41.16
6099000506,Stanislaus,95356,21.51,41.15
6085502001,Santa Clara,95128,21.5,41.14
6073018519,San Diego,92056,21.5,41.12
6067007429,Sacramento,95842,21.49,41.11
6037554517,Los Angeles,90703,21.49,41.1
6059042107,Orange,92672,21.49,41.09
6111002500,Ventura,93001,21.48,41.07
6041110100,Marin,94901,21.46,41.06
6075025100,San Francisco,94110,21.46,41.05
6073019501,San Diego,92083,21.45,41.04
6081601501,San Mateo,94015,21.45,41.02
6007001500,Butte,95938,21.44,41.01
6019005904,Fresno,93657,21.44,41
6019004408,Fresno,93711,21.44,40.99
6065043820,Riverside,92223,21.44,40.97
6017030401,El Dorado,96150,21.43,40.96
6001436000,Alameda,94580,21.42,40.95
6075033201,San Francisco,94132,21.42,40.94
6071000116,San Bernardino,91709,21.41,40.92
6085512039,Santa Clara,95138,21.41,40.91
6037463601,Los Angeles,91101,21.41,40.9
6029002818,Kern,93309,21.4,40.89
6065044907,Riverside,92234,21.4,40.87
6073013310,San Diego,91913,21.39,40.86
6015000105,Del Norte,95531,21.39,40.85
6037265201,Los Angeles,90024,21.38,40.83
6037271702,Los Angeles,90034,21.38,40.82
6037297202,Los Angeles,90731,21.38,40.81
6017031200,El Dorado,95667,21.38,40.8
6037701402,Los Angeles,90403,21.37,40.78
6025011801,Imperial,92243,21.37,40.77
6037300800,Los Angeles,91208,21.37,40.76
6017031600,El Dorado,96150,21.36,40.75
6075060700,San Francisco,94158,21.36,40.73
6037900508,Los Angeles,93535,21.35,40.72
6085504504,Santa Clara,95035,21.35,40.71
6065043254,Riverside,92590,21.34,40.7
6059052523,Orange,92614,21.34,40.68
6037408005,Los Angeles,91791,21.34,40.67
6081605900,San Mateo,94401,21.34,40.66
6095252611,Solano,94533,21.33,40.65
6053014700,Monterey,95012,21.33,40.63
6037480400,Los Angeles,91801,21.33,40.62
6085504412,Santa Clara,95035,21.32,40.61
6059052416,Orange,92630,21.31,40.6
6001437800,Alameda,94544,21.31,40.58
6067008111,Sacramento,95621,21.31,40.57
6059052519,Orange,92614,21.3,40.56
6037103400,Los Angeles,91040,21.3,40.54
6037463900,Los Angeles,91105,21.3,40.53
6065042517,Riverside,92553,21.3,40.52
6067008134,Sacramento,95608,21.29,40.51
6065042408,Riverside,92557,21.28,40.49
6001441927,Alameda,94538,21.27,40.48
6023010700,Humboldt,95503,21.27,40.47
6037575001,Los Angeles,90815,21.26,40.46
6075026200,San Francisco,94112,21.25,40.44
6089012701,Shasta,96013,21.24,40.43
6067008133,Sacramento,95841,21.23,40.42
6065043702,Riverside,92544,21.22,40.41
6073017049,San Diego,92064,21.19,40.39
6037461501,Los Angeles,91104,21.19,40.38
6073006100,San Diego,92103,21.17,40.37
6075047701,San Francisco,94121,21.17,40.36
6089011600,Shasta,96003,21.17,40.34
6073019403,San Diego,92056,21.17,40.33
6001432200,Alameda,94577,21.16,40.32
6111003609,Ventura,93035,21.16,40.31
6111006302,Ventura,91360,21.14,40.29
6075015801,San Francisco,94115,21.14,40.28
6019004213,Fresno,93711,21.13,40.27
6001444100,Alameda,94560,21.13,40.25
6029002804,Kern,93309,21.12,40.24
6037431300,Los Angeles,91016,21.12,40.23
6029005402,Kern,93555,21.12,40.22
6081607600,San Mateo,94402,21.12,40.2
6085512038,Santa Clara,95138,21.11,40.19
6001441926,Alameda,94538,21.11,40.18
6037700200,Los Angeles,90046,21.09,40.17
6037267200,Los Angeles,90025,21.08,40.15
6061021129,Placer,95677,21.08,40.14
6037216100,Los Angeles,90019,21.08,40.13
6025940000,Imperial,92283,21.08,40.12
6037301205,Los Angeles,91202,21.07,40.1
6065042412,Riverside,92557,21.07,40.09
6065043276,Riverside,92595,21.06,40.08
6101050403,Sutter,95991,21.05,40.07
6103000900,Tehama,96021,21.05,40.05
6085512022,Santa Clara,95123,21.04,40.04
6009000210,Calaveras,95252,21.03,40.03
6037901102,Los Angeles,93536,21.01,40.02
6111007514,Ventura,93065,21.01,40
6065043818,Riverside,92223,21,39.99
6067008912,Sacramento,95670,20.98,39.98
6037189300,Los Angeles,90068,20.97,39.96
6095253108,Solano,95687,20.97,39.95
6073003113,San Diego,92114,20.96,39.94
6037265304,Los Angeles,90024,20.96,39.93
6081610800,San Mateo,94061,20.96,39.91
6037139801,Los Angeles,91356,20.95,39.9
6013338101,Contra Costa,94518,20.94,39.89
6059063202,Orange,92627,20.94,39.88
6073009510,San Diego,92124,20.92,39.86
6095252909,Solano,95687,20.92,39.85
6067008130,Sacramento,95842,20.9,39.84
6113010701,Yolo,95616,20.9,39.83
6059075504,Orange,92780,20.89,39.81
6059052418,Orange,92620,20.89,39.8
6087101000,Santa Cruz,95060,20.89,39.79
6073014601,San Diego,91941,20.88,39.78
6071009112,San Bernardino,92301,20.88,39.76
6013355108,Contra Costa,94531,20.87,39.75
6081601605,San Mateo,94015,20.87,39.74
6073008358,San Diego,92126,20.86,39.73
6037910202,Los Angeles,93551,20.86,39.71
6073020025,San Diego,92069,20.86,39.7
6037463700,Los Angeles,91105,20.85,39.69
6071011206,San Bernardino,92315,20.84,39.67
6059011503,Orange,92831,20.84,39.66
6065044931,Riverside,92234,20.83,39.65
6059052423,Orange,92630,20.83,39.64
6093001000,Siskiyou,96067,20.83,39.62
6067009619,Sacramento,95758,20.83,39.61
6037650701,Los Angeles,90503,20.82,39.6
6059110117,Orange,90630,20.81,39.59
6081610700,San Mateo,94061,20.8,39.57
6097152702,Sonoma,95403,20.8,39.56
6111004305,Ventura,93043,20.79,39.55
6085503902,Santa Clara,95127,20.79,39.54
6037480202,Los Angeles,91775,20.79,39.52
6075042700,San Francisco,94121,20.78,39.51
6075012100,San Francisco,94102,20.78,39.5
6001440336,Alameda,94587,20.78,39.49
6029002821,Kern,93311,20.77,39.47
6037106645,Los Angeles,91344,20.77,39.46
6037920322,Los Angeles,91355,20.77,39.45
6059075505,Orange,92780,20.77,39.44
6071000109,San Bernardino,91709,20.76,39.42
6037482702,Los Angeles,91754,20.76,39.41
6037920326,Los Angeles,91381,20.74,39.4
6075022803,San Francisco,94110,20.74,39.38
6073017048,San Diego,92064,20.74,39.37
6085505006,Santa Clara,95134,20.74,39.36
6059099406,Orange,92647,20.74,39.35
6059099509,Orange,90740,20.73,39.33
6081601100,San Mateo,94015,20.73,39.32
6073021400,San Diego,92106,20.72,39.31
6065046405,Riverside,92595,20.71,39.3
6013303205,Contra Costa,94513,20.7,39.28
6061021103,Placer,95677,20.68,39.27
6073020404,San Diego,92029,20.67,39.26
6059011717,Orange,92870,20.67,39.25
6037108102,Los Angeles,91326,20.66,39.23
6037269905,Los Angeles,90034,20.66,39.22
6001433400,Alameda,94579,20.66,39.21
6037701502,Los Angeles,90404,20.66,39.2
6067008600,Sacramento,95683,20.65,39.18
6037181600,Los Angeles,90041,20.64,39.17
6001443001,Alameda,94538,20.63,39.16
6059099232,Orange,92708,20.63,39.15
6071007306,San Bernardino,92354,20.63,39.13
6059110115,Orange,90623,20.62,39.12
6081601603,San Mateo,94015,20.61,39.11
6067008132,Sacramento,95621,20.61,39.09
6013304001,Contra Costa,94513,20.61,39.08
6065044521,Riverside,92282,20.61,39.07
6055200802,Napa,94558,20.6,39.06
6037408705,Los Angeles,91748,20.59,39.04
6059110605,Orange,92833,20.58,39.03
6073009301,San Diego,92123,20.58,39.02
6071010803,San Bernardino,92325,20.58,39.01
6035040600,Lassen,96113,20.57,38.99
6013392300,Contra Costa,94547,20.57,38.98
6071009202,San Bernardino,92358,20.56,38.97
6037273902,Los Angeles,90291,20.56,38.96
6067007414,Sacramento,95660,20.55,38.94
6065044515,Riverside,92240,20.55,38.93
6065043271,Riverside,92595,20.54,38.92
6067007012,Sacramento,95833,20.54,38.91
6065042740,Riverside,92586,20.54,38.89
6059099412,Orange,92647,20.54,38.88
6071002038,San Bernardino,92336,20.54,38.87
6009000120,Calaveras,95228,20.53,38.86
6037271701,Los Angeles,90034,20.52,38.84
6037300600,Los Angeles,91208,20.52,38.83
6037576801,Los Angeles,90814,20.51,38.82
6001451404,Alameda,94551,20.51,38.8
6085505007,Santa Clara,95054,20.49,38.79
6073002902,San Diego,92115,20.49,38.78
6059075807,Orange,92869,20.49,38.77
6065042409,Riverside,92557,20.49,38.75
6037189701,Los Angeles,90068,20.48,38.74
6099000911,Stanislaus,95355,20.48,38.73
6001406900,Alameda,94619,20.48,38.72
6095252706,Solano,94585,20.48,38.7
6001427700,Alameda,94501,20.48,38.69
6061021045,Placer,95678,20.48,38.68
6087100700,Santa Cruz,95060,20.48,38.67
6065042711,Riverside,92586,20.47,38.65
6071010017,San Bernardino,92344,20.47,38.64
6059011707,Orange,92835,20.47,38.63
6085501800,Santa Clara,95125,20.46,38.62
6037134422,Los Angeles,91307,20.46,38.6
6029005203,Kern,93283,20.46,38.59
6055201007,Napa,94503,20.46,38.58
6075031202,San Francisco,94112,20.45,38.57
6019005801,Fresno,93727,20.45,38.55
6089011703,Shasta,96019,20.45,38.54
6065044605,Riverside,92262,20.45,38.53
6059088202,Orange,92840,20.44,38.51
6037651222,Los Angeles,90505,20.42,38.5
6001450607,Alameda,94566,20.42,38.49
6071009707,San Bernardino,92308,20.4,38.48
6059052515,Orange,92606,20.4,38.46
6037503703,Los Angeles,90638,20.39,38.45
6085501900,Santa Clara,95126,20.39,38.44
6037701000,Los Angeles,90212,20.36,38.43
6083003005,Santa Barbara,93110,20.36,38.41
6065049600,Riverside,92591,20.35,38.4
6073014102,San Diego,92114,20.35,38.39
6053013000,Monterey,93940,20.34,38.38
6037194500,Los Angeles,90048,20.34,38.36
6037901101,Los Angeles,93536,20.34,38.35
6081608400,San Mateo,94403,20.34,38.34
6111001301,Ventura,93004,20.33,38.33
6037901209,Los Angeles,93536,20.33,38.31
6081601902,San Mateo,94080,20.33,38.3
6067007427,Sacramento,95843,20.32,38.29
6059063806,Orange,92626,20.31,38.28
6041106001,Marin,94903,20.31,38.26
6037113322,Los Angeles,91311,20.3,38.25
6001450602,Alameda,94588,20.3,38.24
6065043279,Riverside,92584,20.3,38.22
6037901011,Los Angeles,93536,20.3,38.21
6037910709,Los Angeles,93552,20.3,38.2
6095252911,Solano,95687,20.29,38.19
6037271600,Los Angeles,90066,20.29,38.17
6097151201,Sonoma,94931,20.27,38.16
6061020713,Placer,95661,20.27,38.15
6053000104,Monterey,93906,20.26,38.14
6037265202,Los Angeles,90024,20.25,38.12
6001401200,Alameda,94609,20.25,38.11
6075047902,San Francisco,94121,20.25,38.1
6065041805,Riverside,92882,20.24,38.09
6073009106,San Diego,92110,20.24,38.07
6085512029,Santa Clara,95123,20.24,38.06
6037403404,Los Angeles,91789,20.23,38.05
6059021802,Orange,92886,20.23,38.04
6085504421,Santa Clara,95035,20.21,38.02
6071009715,San Bernardino,92307,20.21,38.01
6075025900,San Francisco,94134,20.2,38
6111004101,Ventura,93033,20.19,37.99
6037311200,Los Angeles,91505,20.19,37.97
6073008902,San Diego,92108,20.19,37.96
6081601901,San Mateo,94080,20.19,37.95
6073002905,San Diego,92115,20.18,37.93
6097151900,Sonoma,95404,20.16,37.92
6111007904,Ventura,93065,20.16,37.91
6071010004,San Bernardino,92395,20.16,37.9
6065042729,Riverside,92584,20.16,37.88
6001440100,Alameda,94587,20.16,37.87
6053013900,Monterey,93955,20.15,37.86
6073016901,San Diego,92040,20.15,37.85
6037403402,Los Angeles,91789,20.14,37.83
6071002033,San Bernardino,91739,20.14,37.82
6061021802,Placer,95602,20.14,37.81
6013360101,Contra Costa,94803,20.13,37.8
6071007901,San Bernardino,92346,20.13,37.78
6075026004,San Francisco,94112,20.13,37.77
6001444400,Alameda,94560,20.13,37.76
6065051100,Riverside,92555,20.12,37.75
6075016100,San Francisco,94115,20.11,37.73
6067009323,Sacramento,95624,20.09,37.72
6059042201,Orange,92624,20.08,37.71
6065044104,Riverside,92220,20.08,37.7
6037702901,Los Angeles,90292,20.07,37.68
6001450745,Alameda,94588,20.06,37.67
6037267901,Los Angeles,90067,20.04,37.66
6101050800,Sutter,95953,20.03,37.64
6059099510,Orange,90740,20.03,37.63
6037571101,Los Angeles,90713,20.03,37.62
6029002819,Kern,93309,20.03,37.61
6001400600,Alameda,94609,20.02,37.59
6037920115,Los Angeles,91355,20.02,37.58
6093001100,Siskiyou,96025,20.02,37.57
6059110303,Orange,90620,20.01,37.56
6099000505,Stanislaus,95356,20.01,37.54
6085509403,Santa Clara,94040,20.01,37.53
6033000600,Lake,95423,20,37.52
6037503901,Los Angeles,90638,19.99,37.51
6053010505,Monterey,93906,19.98,37.49
6065044509,Riverside,92240,19.98,37.48
6055200602,Napa,94558,19.96,37.47
6079011501,San Luis Obispo,93401,19.96,37.46
6075031301,San Francisco,94132,19.95,37.44
6059099305,Orange,92648,19.95,37.43
6001441923,Alameda,94538,19.95,37.42
6053011303,Monterey,93927,19.94,37.41
6055201300,Napa,94599,19.94,37.39
6085503804,Santa Clara,95133,19.92,37.38
6075060502,San Francisco,94134,19.91,37.37
6037700902,Los Angeles,90212,19.91,37.36
6065042401,Riverside,92555,19.91,37.34
6111003013,Ventura,93036,19.9,37.33
6055200201,Napa,94559,19.9,37.32
6037265700,Los Angeles,90024,19.9,37.3
6019004406,Fresno,93720,19.9,37.29
6067009403,Sacramento,95693,19.9,37.28
6073009604,San Diego,92120,19.89,37.27
6037571200,Los Angeles,90808,19.89,37.25
6001432800,Alameda,94577,19.89,37.24
6073018511,San Diego,92054,19.88,37.23
6001403502,Alameda,94610,19.87,37.22
6113011204,Yolo,95695,19.87,37.2
6059076201,Orange,92865,19.87,37.19
6033000400,Lake,95453,19.87,37.18
6067007433,Sacramento,95843,19.87,37.17
6037101300,Los Angeles,91042,19.86,37.15
6067009633,Sacramento,95823,19.85,37.14
6059042310,Orange,92675,19.84,37.13
6059052521,Orange,92606,19.84,37.12
6087100200,Santa Cruz,95062,19.84,37.1
6065044510,Riverside,92240,19.84,37.09
6013317000,Contra Costa,94553,19.84,37.08
6047001801,Merced,95340,19.84,37.07
6111008500,Ventura,93065,19.83,37.05
6059110104,Orange,90630,19.83,37.04
6001438000,Alameda,94544,19.83,37.03
6065044507,Riverside,92240,19.83,37.01
6059011708,Orange,92831,19.83,37
6073000400,San Diego,92103,19.82,36.99
6065040702,Riverside,92860,19.8,36.98
6073001800,San Diego,92116,19.8,36.96
6019004303,Fresno,93711,19.8,36.95
6037570001,Los Angeles,90713,19.8,36.94
6037211000,Los Angeles,90020,19.8,36.93
6013303202,Contra Costa,94513,19.78,36.91
6095252314,Solano,94533,19.77,36.9
6037462700,Los Angeles,91106,19.75,36.89
6077004307,San Joaquin,95240,19.75,36.88
6037577603,Los Angeles,90803,19.74,36.86
6065044915,Riverside,92234,19.74,36.85
6037113211,Los Angeles,91311,19.73,36.84
6001431100,Alameda,94546,19.73,36.83
6073019601,San Diego,92084,19.73,36.81
6059110006,Orange,90720,19.72,36.8
6037700400,Los Angeles,90048,19.72,36.79
6085504414,Santa Clara,95035,19.72,36.78
6073018516,San Diego,92056,19.72,36.76
6015000202,Del Norte,95531,19.71,36.75
6013339001,Contra Costa,94596,19.7,36.74
6037269906,Los Angeles,90034,19.7,36.72
6063000300,Plumas,96122,19.69,36.71
6059021826,Orange,92887,19.68,36.7
6059032022,Orange,92692,19.68,36.69
6037403802,Los Angeles,91724,19.66,36.67
6099000806,Stanislaus,95350,19.66,36.66
6059110203,Orange,90620,19.65,36.65
6023011000,Humboldt,95540,19.65,36.64
6061020712,Placer,95661,19.64,36.62
6067007903,Sacramento,95608,19.64,36.61
6071000819,San Bernardino,91784,19.64,36.6
6071008401,San Bernardino,92374,19.64,36.59
6005000402,Amador,95665,19.63,36.57
6037103101,Los Angeles,91040,19.63,36.56
6059075506,Orange,92780,19.63,36.55
6065041807,Riverside,92882,19.62,36.54
6083001601,Santa Barbara,93013,19.62,36.52
6073003204,San Diego,91902,19.61,36.51
6065042003,Riverside,92504,19.61,36.5
6065041911,Riverside,92883,19.61,36.49
6053013700,Monterey,93955,19.6,36.47
6037185100,Los Angeles,90065,19.59,36.46
6101050603,Sutter,95993,19.58,36.45
6001442400,Alameda,94538,19.58,36.43
6037106641,Los Angeles,91344,19.58,36.42
6111000702,Ventura,93060,19.57,36.41
6085505305,Santa Clara,95051,19.57,36.4
6067008127,Sacramento,95621,19.57,36.38
6065040703,Riverside,92860,19.56,36.37
6065043807,Riverside,92223,19.56,36.36
6061021108,Placer,95677,19.56,36.35
6065044402,Riverside,92539,19.55,36.33
6037273100,Los Angeles,90291,19.55,36.32
6001431200,Alameda,94546,19.55,36.31
6059063301,Orange,92627,19.54,36.3
6037106643,Los Angeles,91344,19.53,36.28
6001435300,Alameda,94541,19.53,36.27
6037103300,Los Angeles,91040,19.52,36.26
6093001200,Siskiyou,35,19.51,36.25
6065042726,Riverside,92585,19.51,36.23
6037576802,Los Angeles,90814,19.5,36.22
6053010607,Monterey,93905,19.49,36.21
6073002100,San Diego,92116,19.48,36.2
6015000104,Del Norte,95531,19.48,36.18
6097153902,Sonoma,95448,19.48,36.17
6083002809,Santa Barbara,93436,19.48,36.16
6037403406,Los Angeles,91789,19.48,36.14
6101050601,Sutter,95993,19.48,36.13
6067007013,Sacramento,95833,19.47,36.12
6079012102,San Luis Obispo,93433,19.47,36.11
6037269904,Los Angeles,90034,19.47,36.09
6075025402,San Francisco,94110,19.47,36.08
6041105000,Marin,94949,19.47,36.07
6025012301,Imperial,92274,19.46,36.06
6019005906,Fresno,93657,19.46,36.04
6111003010,Ventura,93036,19.44,36.03
6095252610,Solano,94533,19.44,36.02
6053001500,Monterey,93901,19.43,36.01
6013324002,Contra Costa,94523,19.43,35.99
6111005503,Ventura,93010,19.42,35.98
6073013503,San Diego,91977,19.42,35.97
6037620101,Los Angeles,90245,19.41,35.96
6037408626,Los Angeles,91748,19.4,35.94
6067005606,Sacramento,95864,19.39,35.93
6073014002,San Diego,91945,19.39,35.92
6081607400,San Mateo,94403,19.38,35.91
6037275311,Los Angeles,90066,19.37,35.89
6067008138,Sacramento,95610,19.37,35.88
6029002820,Kern,93311,19.36,35.87
6055201200,Napa,94558,19.35,35.85
6059062622,Orange,92637,19.35,35.84
6067009407,Sacramento,95632,19.35,35.83
6067009635,Sacramento,95757,19.31,35.82
6037276500,Los Angeles,90045,19.3,35.8
6081606600,San Mateo,94402,19.3,35.79
6085508704,Santa Clara,94085,19.27,35.78
6037275602,Los Angeles,90094,19.26,35.77
6037430802,Los Angeles,91006,19.26,35.75
6067009109,Sacramento,95826,19.26,35.74
6067008136,Sacramento,95621,19.25,35.73
6037278001,Los Angeles,90045,19.25,35.72
6113011205,Yolo,95776,19.24,35.7
6111001201,Ventura,93060,19.24,35.69
6065043278,Riverside,92562,19.24,35.68
6059052425,Orange,92630,19.24,35.67
6019005516,Fresno,93720,19.2,35.65
6037620601,Los Angeles,90278,19.2,35.64
6053010605,Monterey,93905,19.2,35.63
6037400304,Los Angeles,91773,19.19,35.62
6001422900,Alameda,94704,19.18,35.6
6059063007,Orange,92660,19.17,35.59
