Census Tract,California County,ZIP,CES 3.0 Score,CES 3.0 Percentile
6085506703,Santa Clara,95008,15.54,26.55
6067009329,Sacramento ,95829,15.54,26.54
6115040902,Yuba ,95901,15.53,26.52
6037403324,Los Angeles,91765,15.53,26.51
6059021922,Orange ,92808,15.53,26.50
6073019702,San Diego,92081,15.52,26.49
6073009101,San Diego,92117,15.52,26.47
6095251804,Solano ,94589,15.52,26.46
6073020809,San Diego,92065,15.52,26.45
6073019806,San Diego,92010,15.51,26.43
6097154100,Sonoma ,95441,15.51,26.42
6017030301,El Dorado,96150,15.50,26.41
6073000202,San Diego,92103,15.49,26.40
6065044507,Riverside ,92240,15.48,26.38
6001442301,Alameda ,94538,15.48,26.37
6001442601,Alameda ,94536,15.47,26.36
6037431300,Los Angeles,91016,15.47,26.35
6085512035,Santa Clara,95139,15.47,26.33
6111005908,Ventura ,91320,15.46,26.32
6065043250,Riverside ,92592,15.46,26.31
6097150203,Sonoma ,95476,15.45,26.30
6097150902,Sonoma ,94952,15.44,26.28
6097150306,Sonoma ,95476,15.44,26.27
6073013412,San Diego,91902,15.44,26.26
6087121500,Santa Cruz,95062,15.44,26.25
6037216100,Los Angeles,90019,15.44,26.23
6085507805,Santa Clara,94087,15.44,26.22
6073009301,San Diego,92123,15.44,26.21
6017032000,El Dorado,96150,15.43,26.19
6085510700,Santa Clara,94306,15.43,26.18
6081600402,San Mateo,94014,15.42,26.17
6001441401,Alameda ,94555,15.42,26.16
6085506502,Santa Clara,95008,15.41,26.14
6041104102,Marin ,94947,15.41,26.13
6067007426,Sacramento ,95843,15.41,26.12
6037571102,Los Angeles,90713,15.40,26.11
6013332000,Contra Costa,94519,15.40,26.09
6081603801,San Mateo,94066,15.40,26.08
6085508602,Santa Clara,94086,15.39,26.07
6023011600,Humboldt ,95514,15.39,26.06
6085511000,Santa Clara,94303,15.38,26.04
6017030402,El Dorado,96150,15.38,26.03
6019004301,Fresno ,93711,15.38,26.02
6071000107,San Bernardino,91709,15.37,26.01
6109001100,Tuolumne ,95370,15.37,25.99
6001451505,Alameda ,94550,15.37,25.98
6089011209,Shasta ,96002,15.36,25.97
6059110114,Orange ,90630,15.35,25.96
6059032012,Orange ,92691,15.35,25.94
6037910206,Los Angeles,93551,15.34,25.93
6037276601,Los Angeles,90293,15.34,25.92
6071008401,San Bernardino,92374,15.34,25.90
6067009619,Sacramento ,95758,15.33,25.89
6007000800,Butte ,95926,15.32,25.88
6067008122,Sacramento ,95628,15.31,25.87
6037400207,Los Angeles,91750,15.31,25.85
6075026301,San Francisco,94112,15.31,25.84
6067009330,Sacramento ,95829,15.31,25.83
6067008143,Sacramento ,95610,15.31,25.82
6111005100,Ventura ,93066,15.30,25.80
6095250501,Solano ,94591,15.29,25.79
6095252201,Solano ,94534,15.28,25.78
6079012402,San Luis Obispo,93444,15.28,25.77
6073010501,San Diego,91932,15.27,25.75
6085509500,Santa Clara,94041,15.27,25.74
6085502909,Santa Clara,95118,15.26,25.73
6059099406,Orange ,92647,15.26,25.72
6075026001,San Francisco,94112,15.25,25.70
6001406700,Alameda ,94602,15.24,25.69
6055200602,Napa ,94558,15.24,25.68
6037297300,Los Angeles,90732,15.24,25.67
6037103101,Los Angeles,91040,15.24,25.65
6061021129,Placer ,95677,15.22,25.64
6065041803,Riverside ,92882,15.21,25.63
6037500100,Los Angeles,90631,15.21,25.61
6037408703,Los Angeles,91748,15.20,25.60
6059021809,Orange ,92886,15.20,25.59
6085512033,Santa Clara,95119,15.19,25.58
6037300901,Los Angeles,91206,15.18,25.56
6009000300,Calaveras ,95246,15.18,25.55
6023010102,Humboldt ,95546,15.18,25.54
6001407800,Alameda ,94613,15.17,25.53
6095252914,Solano ,95687,15.17,25.51
6013355109,Contra Costa,94509,15.16,25.50
6059052519,Orange ,92614,15.16,25.49
6081601800,San Mateo,94080,15.16,25.48
6037141600,Los Angeles,91403,15.16,25.46
6037108201,Los Angeles,91326,15.13,25.45
6037930301,Los Angeles,93563,15.13,25.44
6059099231,Orange ,92708,15.13,25.43
6067004005,Sacramento ,95831,15.13,25.41
6001451601,Alameda ,94550,15.12,25.40
6059099251,Orange ,92708,15.12,25.39
6043000200,Mariposa ,95311,15.12,25.38
6019005524,Fresno ,93619,15.11,25.36
6059021917,Orange ,92869,15.10,25.35
6095250106,Solano ,94591,15.10,25.34
6073019206,San Diego,92084,15.09,25.32
6059063201,Orange ,92627,15.09,25.31
6111007511,Ventura ,91307,15.08,25.30
6007002601,Butte ,95966,15.07,25.29
6065044510,Riverside ,92240,15.07,25.27
6089012302,Shasta ,96007,15.06,25.26
6063000202,Plumas ,95981,15.06,25.25
6037401002,Los Angeles,91741,15.06,25.24
6059021825,Orange ,92886,15.06,25.22
6073018803,San Diego,92003,15.05,25.21
6085504416,Santa Clara,95035,15.04,25.20
6073019602,San Diego,92084,15.03,25.19
6037189702,Los Angeles,90068,15.02,25.17
6059063103,Orange ,92627,15.01,25.16
6023000300,Humboldt ,95503,15.01,25.15
6065044604,Riverside ,92262,15.00,25.14
6075026003,San Francisco,94112,15.00,25.12
6037920039,Los Angeles,91387,15.00,25.11
6037108104,Los Angeles,91326,14.99,25.10
6079011002,San Luis Obispo,93401,14.99,25.09
6059110001,Orange ,92845,14.98,25.07
6071009109,San Bernardino,92371,14.98,25.06
6067009331,Sacramento ,95624,14.98,25.05
6065043248,Riverside ,92592,14.97,25.03
6059052514,Orange ,92614,14.96,25.02
6095253203,Solano ,95688,14.96,25.01
6059110006,Orange ,90720,14.95,25.00
6019005507,Fresno ,93720,14.94,24.98
6037920033,Los Angeles,91351,14.94,24.97
6001430600,Alameda ,94546,14.94,24.96
6111005305,Ventura ,93012,14.93,24.95
6037800329,Los Angeles,91301,14.92,24.93
6037920314,Los Angeles,91350,14.92,24.92
6093000100,Siskiyou ,96058,14.91,24.91
6055200803,Napa ,94558,14.91,24.90
6071008403,San Bernardino,92374,14.90,24.88
6075011200,San Francisco,94108,14.90,24.87
6039000103,Madera ,93644,14.89,24.86
6029003808,Kern ,93312,14.89,24.85
6085505008,Santa Clara,95134,14.88,24.83
6071000116,San Bernardino,91709,14.88,24.82
6075015300,San Francisco,94115,14.88,24.81
6037920116,Los Angeles,91384,14.88,24.80
6007000104,Butte ,95973,14.87,24.78
6085512052,Santa Clara,95123,14.87,24.77
6083002932,Santa Barbara,93117,14.85,24.76
6073020709,San Diego,92027,14.84,24.74
6065044805,Riverside ,92264,14.83,24.73
6111003013,Ventura ,93036,14.83,24.72
6067009324,Sacramento ,95624,14.83,24.71
6041102203,Marin ,94945,14.83,24.69
6065042714,Riverside ,92587,14.83,24.68
6085504201,Santa Clara,95127,14.82,24.67
6097154202,Sonoma ,95425,14.81,24.66
6053010603,Monterey ,93906,14.81,24.64
6073018515,San Diego,92056,14.81,24.63
6085512021,Santa Clara,95136,14.80,24.62
6101050604,Sutter ,95993,14.79,24.61
6085503802,Santa Clara,95127,14.79,24.59
6053012700,Monterey ,93940,14.79,24.58
6037577501,Los Angeles,90803,14.79,24.57
6001423500,Alameda ,94703,14.77,24.56
6085512019,Santa Clara,95136,14.77,24.54
6083002806,Santa Barbara,93436,14.76,24.53
6073002902,San Diego,92115,14.76,24.52
6071009201,San Bernardino,92397,14.74,24.50
6073020904,San Diego,92036,14.74,24.49
6073013314,San Diego,91915,14.73,24.48
6067008136,Sacramento ,95621,14.73,24.47
6059099512,Orange ,90740,14.72,24.45
6083000102,Santa Barbara,93110,14.72,24.44
6083000301,Santa Barbara,93101,14.72,24.43
6059011710,Orange ,92870,14.70,24.42
6037135201,Los Angeles,91307,14.69,24.40
6037910210,Los Angeles,93551,14.69,24.39
6007001703,Butte ,95954,14.68,24.38
6095252306,Solano ,94534,14.68,24.37
6073020902,San Diego,91916,14.68,24.35
6111006600,Ventura ,91360,14.68,24.34
6067009636,Sacramento ,95757,14.67,24.33
6073019106,San Diego,92082,14.66,24.32
6077004202,San Joaquin,95240,14.65,24.30
6037900103,Los Angeles,93535,14.65,24.29
6067009332,Sacramento ,95624,14.65,24.28
6075015100,San Francisco,94109,14.65,24.27
6073019903,San Diego,92084,14.64,24.25
6095250105,Solano ,94591,14.64,24.24
6111001401,Ventura ,93004,14.63,24.23
6075022600,San Francisco,94107,14.63,24.21
6073020103,San Diego,92027,14.63,24.20
6073020305,San Diego,92026,14.62,24.19
6085504420,Santa Clara,95035,14.62,24.18
6067007207,Sacramento ,95626,14.62,24.16
6081609202,San Mateo,94070,14.62,24.15
6067009404,Sacramento ,95693,14.62,24.14
6073009802,San Diego,92119,14.61,24.13
6059021827,Orange ,92887,14.61,24.11
6111005204,Ventura ,93010,14.61,24.10
6065030601,Riverside ,92506,14.60,24.09
6063000501,Plumas ,96020,14.60,24.08
6037262704,Los Angeles,90272,14.60,24.06
6037403407,Los Angeles,91789,14.59,24.05
6067009312,Sacramento ,95829,14.59,24.04
6059063004,Orange ,92660,14.58,24.03
6055201004,Napa ,94503,14.58,24.01
6059021822,Orange ,92886,14.58,24.00
6085512005,Santa Clara,95136,14.58,23.99
6001422400,Alameda ,94709,14.57,23.98
6055201500,Napa ,94574,14.56,23.96
6061020717,Placer ,95661,14.56,23.95
6053013000,Monterey ,93940,14.55,23.94
6081607300,San Mateo,94403,14.55,23.92
6037408627,Los Angeles,91748,14.54,23.91
6077004303,San Joaquin,95242,14.54,23.90
6073013313,San Diego,91915,14.53,23.89
6083001901,Santa Barbara,93455,14.53,23.87
6097150304,Sonoma ,95476,14.52,23.86
6067008704,Sacramento ,95742,14.52,23.85
6089010602,Shasta ,96001,14.51,23.84
6035040302,Lassen ,96130,14.51,23.82
6037621326,Los Angeles,90277,14.50,23.81
6067009615,Sacramento ,95758,14.50,23.80
6037901007,Los Angeles,93536,14.50,23.79
6111007903,Ventura ,93065,14.49,23.77
6075022902,San Francisco,94110,14.49,23.76
6073008361,San Diego,92037,14.49,23.75
6067007106,Sacramento ,95835,14.49,23.74
6073020109,San Diego,92027,14.49,23.72
6093000600,Siskiyou ,96032,14.49,23.71
6037262100,Los Angeles,90077,14.48,23.70
6065048100,Riverside ,92882,14.48,23.69
6053010305,Monterey ,93907,14.48,23.67
6001428600,Alameda ,94501,14.47,23.66
6095252107,Solano ,94510,14.47,23.65
6109003200,Tuolumne ,95346,14.47,23.63
6097152904,Sonoma ,95403,14.46,23.62
6085504315,Santa Clara,95132,14.45,23.61
6001441523,Alameda ,94555,14.45,23.60
6073018512,San Diego,92057,14.44,23.58
6067008404,Sacramento ,95630,14.44,23.57
6059042103,Orange ,92672,14.43,23.56
6073018613,San Diego,92058,14.42,23.55
6067008142,Sacramento ,95610,14.42,23.53
6111008304,Ventura ,93063,14.41,23.52
6095252106,Solano ,94510,14.41,23.51
6037620102,Los Angeles,90245,14.40,23.50
6025940000,Imperial ,92283,14.40,23.48
6065044807,Riverside ,92264,14.40,23.47
6037910807,Los Angeles,91387,14.40,23.46
6061021108,Placer ,95677,14.39,23.45
6037301400,Los Angeles,91201,14.39,23.43
6067008600,Sacramento ,95683,14.38,23.42
6061021501,Placer ,95603,14.38,23.41
6067005801,Sacramento ,95864,14.38,23.40
6001440332,Alameda ,94587,14.38,23.38
6095252000,Solano ,94510,14.37,23.37
6071000111,San Bernardino,91709,14.36,23.36
6019004302,Fresno ,93711,14.36,23.34
6073008902,San Diego,92108,14.36,23.33
6077004703,San Joaquin,95220,14.36,23.32
6057001206,Nevada ,96161,14.35,23.31
6037463500,Los Angeles,91106,14.35,23.29
6001450746,Alameda ,94566,14.35,23.28
6029003203,Kern ,93314,14.35,23.27
6065043229,Riverside ,92562,14.34,23.26
6061020713,Placer ,95661,14.34,23.24
6065043266,Riverside ,92591,14.33,23.23
6057000802,Nevada ,95959,14.33,23.22
6029003813,Kern ,93312,14.33,23.21
6067007905,Sacramento ,95608,14.32,23.19
6059110004,Orange ,92845,14.31,23.18
6083003004,Santa Barbara,93111,14.31,23.17
6095252801,Solano ,94535,14.31,23.16
6067001600,Sacramento ,95819,14.30,23.14
6111008005,Ventura ,93065,14.30,23.13
6065044925,Riverside ,92234,14.30,23.12
6075047802,San Francisco,94121,14.28,23.11
6059001706,Orange ,92835,14.27,23.09
6081601604,San Mateo,94015,14.27,23.08
6085502800,Santa Clara,95124,14.27,23.07
6067008124,Sacramento ,95610,14.25,23.05
6037430802,Los Angeles,91006,14.24,23.04
6023010600,Humboldt ,95503,14.24,23.03
6067007105,Sacramento ,95835,14.23,23.02
6045011200,Mendocino ,95466,14.23,23.00
6085506503,Santa Clara,95008,14.22,22.99
6037214700,Los Angeles,90048,14.22,22.98
6007000102,Butte ,95926,14.22,22.97
6001423602,Alameda ,94704,14.21,22.95
6067008120,Sacramento ,95610,14.20,22.94
6085506302,Santa Clara,95117,14.20,22.93
6065941300,Riverside ,92262,14.19,22.92
6073010011,San Diego,92154,14.19,22.90
6075025600,San Francisco,94134,14.19,22.89
6111007505,Ventura ,93065,14.18,22.88
6059021828,Orange ,92887,14.18,22.87
6071008302,San Bernardino,92373,14.17,22.85
6111001900,Ventura ,93001,14.16,22.84
6001423901,Alameda ,94703,14.16,22.83
6019006402,Fresno ,93664,14.16,22.81
6081608501,San Mateo,94403,14.15,22.80
6065043272,Riverside ,92562,14.15,22.79
6113011204,Yolo ,95695,14.15,22.78
6059075813,Orange ,92867,14.14,22.76
6113011500,Yolo ,95937,14.14,22.75
6053010202,Monterey ,95076,14.13,22.74
6073017809,San Diego,92008,14.13,22.73
6037920118,Los Angeles,91384,14.12,22.71
6075015200,San Francisco,94115,14.11,22.70
6039000108,Madera ,93614,14.11,22.69
6017030602,El Dorado,95634,14.09,22.68
6001450741,Alameda ,94566,14.07,22.66
6085503331,Santa Clara,95135,14.07,22.65
6067008402,Sacramento ,95630,14.06,22.64
6079012304,San Luis Obispo,93444,14.06,22.63
6085512037,Santa Clara,95123,14.05,22.61
6089011300,Shasta ,96002,14.05,22.60
6045010100,Mendocino ,95428,14.04,22.59
6081607800,San Mateo,94403,14.04,22.58
6037400204,Los Angeles,91750,14.03,22.56
6065030603,Riverside ,92506,14.03,22.55
6073020805,San Diego,92065,14.03,22.54
6067008005,Sacramento ,95628,14.03,22.52
6081604000,San Mateo,94066,14.02,22.51
6113010510,Yolo ,95616,14.01,22.50
6001441302,Alameda ,94536,14.01,22.49
6097152201,Sonoma ,95404,14.00,22.47
6073020105,San Diego,92026,14.00,22.46
6065941000,Riverside ,92264,14.00,22.45
6065043262,Riverside ,92592,14.00,22.44
6065045304,Riverside ,92203,14.00,22.42
6037901004,Los Angeles,93536,13.99,22.41
6037800203,Los Angeles,91302,13.99,22.40
6073004300,San Diego,92104,13.99,22.39
6053013800,Monterey ,93955,13.99,22.37
6085503329,Santa Clara,95135,13.99,22.36
6089011001,Shasta ,96001,13.98,22.35
6037462600,Los Angeles,91104,13.97,22.34
6073013415,San Diego,91910,13.96,22.32
6075045100,San Francisco,94118,13.95,22.31
6065044924,Riverside ,92234,13.95,22.30
6075015400,San Francisco,94118,13.95,22.29
6007002000,Butte ,95969,13.94,22.27
6037571200,Los Angeles,90808,13.93,22.26
6073018609,San Diego,92057,13.92,22.25
6061021046,Placer ,95678,13.92,22.23
6065940700,Riverside ,92264,13.92,22.22
6045011102,Mendocino ,95468,13.91,22.21
6013304005,Contra Costa,94513,13.90,22.20
6065044923,Riverside ,92234,13.88,22.18
6073020903,San Diego,92086,13.88,22.17
6051000200,Mono ,93546,13.88,22.16
6065045121,Riverside ,92253,13.87,22.15
6037503602,Los Angeles,90638,13.87,22.13
6113010703,Yolo ,95616,13.87,22.12
6001423902,Alameda ,94705,13.87,22.11
6059021919,Orange ,92807,13.86,22.10
6071002031,San Bernardino,91701,13.85,22.08
6019005702,Fresno ,93611,13.85,22.07
6087100600,Santa Cruz,95060,13.85,22.06
6037500201,Los Angeles,90631,13.85,22.05
6089010703,Shasta ,96003,13.84,22.03
6097150702,Sonoma ,94952,13.84,22.02
6037577604,Los Angeles,90803,13.84,22.01
6037461200,Los Angeles,91001,13.82,22.00
6073021302,San Diego,91935,13.81,21.98
6085504415,Santa Clara,95035,13.80,21.97
6051000102,Mono ,93517,13.80,21.96
6085502604,Santa Clara,95008,13.80,21.94
6081608004,San Mateo,94404,13.79,21.93
6019005508,Fresno ,93619,13.79,21.92
6023010300,Humboldt ,95525,13.79,21.91
6085512045,Santa Clara,95123,13.78,21.89
6065044916,Riverside ,92234,13.78,21.88
6037651402,Los Angeles,90505,13.76,21.87
6073009106,San Diego,92110,13.76,21.86
6065043246,Riverside ,92592,13.75,21.84
6059099306,Orange ,92648,13.74,21.83
6073017048,San Diego,92064,13.73,21.82
6037920339,Los Angeles,91355,13.73,21.81
6017031000,El Dorado,95667,13.72,21.79
6059042315,Orange ,92677,13.72,21.78
6013324001,Contra Costa,94597,13.72,21.77
6037620001,Los Angeles,90245,13.71,21.76
6037701601,Los Angeles,90403,13.71,21.74
6097153705,Sonoma ,95436,13.71,21.73
6079010201,San Luis Obispo,93446,13.71,21.72
6015000105,Del Norte,95531,13.69,21.71
6037920331,Los Angeles,91355,13.69,21.69
6001450751,Alameda ,94588,13.69,21.68
6037400206,Los Angeles,91711,13.68,21.67
6111005404,Ventura ,93010,13.68,21.65
6081603802,San Mateo,94066,13.68,21.64
6071011403,San Bernardino,92314,13.68,21.63
6097151307,Sonoma ,94928,13.67,21.62
6075035300,San Francisco,94116,13.67,21.60
6059099310,Orange ,92648,13.65,21.59
6061021322,Placer ,95747,13.65,21.58
6001422700,Alameda ,94704,13.64,21.57
6075026302,San Francisco,94112,13.64,21.55
6085510801,Santa Clara,94303,13.62,21.54
6037574300,Los Angeles,90815,13.62,21.53
6013359204,Contra Costa,94547,13.60,21.52
6095253106,Solano ,95687,13.59,21.50
6029005403,Kern ,93555,13.59,21.49
6073021600,San Diego,92118,13.59,21.48
6067009632,Sacramento ,95757,13.58,21.47
6061021103,Placer ,95677,13.58,21.45
6037265601,Los Angeles,90024,13.58,21.44
6087100800,Santa Cruz,95062,13.57,21.43
6075025300,San Francisco,94110,13.57,21.42
6067007431,Sacramento ,95843,13.57,21.40
6057000702,Nevada ,95945,13.57,21.39
6037403405,Los Angeles,91789,13.56,21.38
6073008357,San Diego,92126,13.55,21.36
6037264103,Los Angeles,90049,13.54,21.35
6059099513,Orange ,92649,13.53,21.34
6085502701,Santa Clara,95008,13.51,21.33
6037920020,Los Angeles,91390,13.50,21.31
6095253206,Solano ,95688,13.50,21.30
6085504202,Santa Clara,95127,13.49,21.29
6111008305,Ventura ,93063,13.49,21.28
6017030401,El Dorado,96150,13.49,21.26
6095252315,Solano ,94533,13.48,21.25
6095252915,Solano ,95687,13.47,21.24
6073013421,San Diego,91910,13.47,21.23
6073013506,San Diego,91978,13.47,21.21
6067008203,Sacramento ,95662,13.47,21.20
6043000302,Mariposa ,95338,13.47,21.19
6055200707,Napa ,94558,13.46,21.18
6059063007,Orange ,92660,13.46,21.16
6073017035,San Diego,92129,13.46,21.15
6007001600,Butte ,95942,13.45,21.14
6037500202,Los Angeles,90605,13.42,21.12
6059032054,Orange ,92688,13.41,21.11
6037272100,Los Angeles,90066,13.41,21.10
6059021810,Orange ,92870,13.41,21.09
6111001102,Ventura ,93022,13.40,21.07
6067007417,Sacramento ,95843,13.39,21.06
6037651222,Los Angeles,90505,13.39,21.05
6057000105,Nevada ,95949,13.37,21.04
6073016610,San Diego,92071,13.37,21.02
6113010508,Yolo ,95616,13.37,21.01
6067009622,Sacramento ,95758,13.36,21.00
6073017404,San Diego,92024,13.36,20.99
6059052505,Orange ,92604,13.35,20.97
6037267902,Los Angeles,90064,13.35,20.96
6073022100,San Diego,92008,13.35,20.95
6085512034,Santa Clara,95139,13.35,20.94
6075026303,San Francisco,94112,13.34,20.92
6021010502,Glenn ,95943,13.33,20.91
6059052426,Orange ,92618,13.33,20.90
6061021502,Placer ,95603,13.32,20.89
6065043218,Riverside ,92591,13.31,20.87
6001451704,Alameda ,94550,13.30,20.86
6013334004,Contra Costa,94521,13.28,20.85
6079012000,San Luis Obispo,93433,13.28,20.83
6097150610,Sonoma ,94954,13.27,20.82
6095250104,Solano ,94591,13.27,20.81
6073017604,San Diego,92024,13.27,20.80
6037400402,Los Angeles,91741,13.26,20.78
6061021603,Placer ,95602,13.25,20.77
6075016400,San Francisco,94117,13.25,20.76
6017030200,El Dorado,96150,13.24,20.75
6073013604,San Diego,92019,13.22,20.73
6059075604,Orange ,92705,13.20,20.72
6111005700,Ventura ,93012,13.20,20.71
6065047202,Riverside ,92241,13.20,20.70
6113011103,Yolo ,95776,13.19,20.68
6085512503,Santa Clara,95020,13.19,20.67
6073020106,San Diego,92026,13.19,20.66
6089010806,Shasta ,96003,13.18,20.65
6067008008,Sacramento ,95628,13.17,20.63
6073020705,San Diego,92027,13.17,20.62
6073009305,San Diego,92123,13.17,20.61
6067005701,Sacramento ,95864,13.17,20.60
6037920114,Los Angeles,91355,13.17,20.58
6013359202,Contra Costa,94564,13.16,20.57
6085507701,Santa Clara,95014,13.16,20.56
6065042733,Riverside ,92584,13.15,20.54
6071000814,San Bernardino,91784,13.15,20.53
6081604800,San Mateo,94030,13.15,20.52
6083002808,Santa Barbara,93436,13.15,20.51
6085506605,Santa Clara,95130,13.15,20.49
6089012500,Shasta ,96051,13.14,20.48
6065044932,Riverside ,92234,13.14,20.47
6073008341,San Diego,92037,13.14,20.46
6073008339,San Diego,92121,13.14,20.44
6073008502,San Diego,92117,13.13,20.43
6073008344,San Diego,92122,13.13,20.42
6001407700,Alameda ,94619,13.11,20.41
6037577100,Los Angeles,90814,13.11,20.39
6059032013,Orange ,92691,13.11,20.38
6081602800,San Mateo,94044,13.10,20.37
6037296401,Los Angeles,90732,13.09,20.36
6085506603,Santa Clara,95008,13.09,20.34
6055200705,Napa ,94558,13.08,20.33
6065044518,Riverside ,92240,13.08,20.32
6001451701,Alameda ,94550,13.08,20.31
6059099504,Orange ,90740,13.07,20.29
6049000200,Modoc ,96056,13.07,20.28
6055200504,Napa ,94558,13.07,20.27
6087121401,Santa Cruz,95062,13.06,20.25
6081608400,San Mateo,94403,13.06,20.24
6001422300,Alameda ,94703,13.04,20.23
6073019101,San Diego,92061,13.04,20.22
6111008402,Ventura ,93063,13.04,20.20
6081602700,San Mateo,94044,13.04,20.19
6071011102,San Bernardino,92314,13.03,20.18
6037920044,Los Angeles,91350,13.03,20.17
6071009108,San Bernardino,92371,13.03,20.15
6085502901,Santa Clara,95124,13.03,20.14
6023010200,Humboldt ,95570,13.03,20.13
6007001400,Butte ,95973,13.03,20.12
6075040200,San Francisco,94118,13.03,20.10
6037134424,Los Angeles,91304,13.02,20.09
6037403305,Los Angeles,91765,13.02,20.08
6059021905,Orange ,92807,13.01,20.07
6071008708,San Bernardino,92399,13.01,20.05
6059042327,Orange ,92653,13.00,20.04
6073021303,San Diego,91935,13.00,20.03
6059063806,Orange ,92626,13.00,20.02
6085512305,Santa Clara,95037,12.99,20.00
6095252108,Solano ,94510,12.98,19.99
6001450102,Alameda ,94568,12.98,19.98
6093001100,Siskiyou ,96025,12.97,19.96
6085512023,Santa Clara,95123,12.97,19.95
6073009102,San Diego,92117,12.97,19.94
6079010901,San Luis Obispo,93405,12.95,19.93
6037276604,Los Angeles,90045,12.95,19.91
6111000903,Ventura ,93023,12.95,19.90
6111003010,Ventura ,93036,12.94,19.89
6073021400,San Diego,92106,12.94,19.88
6097151301,Sonoma ,94928,12.94,19.86
6083001601,Santa Barbara,93013,12.93,19.85
6001441521,Alameda ,94555,12.93,19.84
6041101200,Marin ,94945,12.93,19.83
6061021801,Placer ,95602,12.90,19.81
6109002200,Tuolumne ,95370,12.90,19.80
6059042106,Orange ,92672,12.90,19.79
6067008508,Sacramento ,95630,12.89,19.78
6001407900,Alameda ,94619,12.89,19.76
6013337100,Contra Costa,94518,12.87,19.75
6079012503,San Luis Obispo,93422,12.87,19.74
6079011501,San Luis Obispo,93401,12.86,19.73
6039000109,Madera ,93653,12.85,19.71
6001443102,Alameda ,94539,12.84,19.70
6055200400,Napa ,94558,12.84,19.69
6013320003,Contra Costa,94553,12.83,19.67
6081604500,San Mateo,94030,12.83,19.66
6037577200,Los Angeles,90803,12.83,19.65
6105000102,Trinity ,96052,12.82,19.64
6097152203,Sonoma ,95404,12.82,19.62
6087120200,Santa Cruz,95017,12.81,19.61
6059063400,Orange ,92663,12.80,19.60
6067008206,Sacramento ,95662,12.79,19.59
6085503330,Santa Clara,95135,12.78,19.57
6037480600,Los Angeles,91030,12.77,19.56
6001406800,Alameda ,94602,12.77,19.55
6073008355,San Diego,92126,12.76,19.54
6101050504,Sutter ,95993,12.76,19.52
6065044911,Riverside ,92211,12.74,19.51
6085506102,Santa Clara,95051,12.74,19.50
6013360200,Contra Costa,94803,12.74,19.49
6037192002,Los Angeles,90036,12.73,19.47
6037430003,Los Angeles,91016,12.73,19.46
6085507905,Santa Clara,95129,12.73,19.45
6037574000,Los Angeles,90808,12.72,19.43
6087100700,Santa Cruz,95060,12.71,19.42
6103000200,Tehama ,96022,12.70,19.41
6085505402,Santa Clara,95051,12.70,19.40
6059052420,Orange ,92602,12.70,19.38
6073017030,San Diego,92127,12.69,19.37
6085511100,Santa Clara,94303,12.69,19.36
6073008349,San Diego,92126,12.68,19.35
6071002014,San Bernardino,91701,12.68,19.33
6029002811,Kern ,93311,12.68,19.32
6073013418,San Diego,91913,12.68,19.31
6081605400,San Mateo,94010,12.67,19.30
6001403702,Alameda ,94610,12.67,19.28
6037408722,Los Angeles,91748,12.66,19.27
6073018612,San Diego,92057,12.65,19.26
6085508204,Santa Clara,94087,12.62,19.25
6001430700,Alameda ,94546,12.62,19.23
6089011600,Shasta ,96003,12.62,19.22
6075042601,San Francisco,94121,12.61,19.21
6037480012,Los Angeles,91775,12.61,19.20
6037901205,Los Angeles,93536,12.61,19.18
6067008504,Sacramento ,95630,12.60,19.17
6059021924,Orange ,92862,12.59,19.16
6061023800,Placer ,95648,12.56,19.14
6113010509,Yolo ,95616,12.56,19.13
6079012900,San Luis Obispo,93465,12.56,19.12
6075042700,San Francisco,94121,12.56,19.11
6059110203,Orange ,90620,12.55,19.09
6059099240,Orange ,92646,12.55,19.08
6059099246,Orange ,92646,12.55,19.07
6061020107,Placer ,96143,12.54,19.06
6005000101,Amador ,95666,12.54,19.04
6023010902,Humboldt ,95526,12.52,19.03
6059032011,Orange ,92676,12.52,19.02
6075033100,San Francisco,94132,12.52,19.01
6073006801,San Diego,92107,12.51,18.99
6097153806,Sonoma ,95492,12.51,18.98
6085507903,Santa Clara,95129,12.50,18.97
6071010420,San Bernardino,92252,12.50,18.96
6073015302,San Diego,92020,12.50,18.94
6057000402,Nevada ,95946,12.49,18.93
6013343001,Contra Costa,94596,12.49,18.92
6037910804,Los Angeles,93510,12.49,18.91
6013345111,Contra Costa,94583,12.48,18.89
6073018513,San Diego,92056,12.47,18.88
6001450200,Alameda ,94568,12.47,18.87
6001441522,Alameda ,94555,12.47,18.85
6007001900,Butte ,95969,12.44,18.84
6059063302,Orange ,92627,12.44,18.83
6037800410,Los Angeles,90265,12.43,18.82
6111006700,Ventura ,91360,12.43,18.80
6037621301,Los Angeles,90277,12.43,18.79
6061022500,Placer ,95747,12.43,18.78
6059021914,Orange ,92705,12.43,18.77
6037464000,Los Angeles,91106,12.43,18.75
6059099239,Orange ,92646,12.41,18.74
6077004104,San Joaquin,95242,12.40,18.73
6001443105,Alameda ,94539,12.40,18.72
6037300701,Los Angeles,91208,12.40,18.70
6111007513,Ventura ,93065,12.40,18.69
6009000501,Calaveras ,95223,12.39,18.68
6073017304,San Diego,92075,12.39,18.67
6085504423,Santa Clara,95035,12.38,18.65
6085508102,Santa Clara,95014,12.38,18.64
6067007103,Sacramento ,95835,12.38,18.63
